pos_x,pos_y,map_bank,map_num,in_battle,direction,action,q_value
8,9,0,16,0,2,2,0.0
8,9,0,16,0,2,3,0.0
8,9,0,16,0,2,4,0.0
8,9,0,16,0,2,5,11.623999999999894
8,10,0,16,0,1,0,11.721999999999893
8,10,0,16,0,1,1,0.0
8,10,0,16,0,1,2,0.0
8,10,0,16,0,1,3,0.0
8,10,0,16,0,1,4,0.0
8,10,0,16,0,1,5,0.0
8,9,0,16,0,0,0,11.820999999999891
8,9,0,16,0,0,1,0.0
8,9,0,16,0,0,2,0.0
8,9,0,16,0,0,3,0.0
8,9,0,16,0,0,4,0.0
8,9,0,16,0,0,5,0.0
8,8,0,16,0,0,0,110.85299226473347
8,8,0,16,0,0,1,0.0
8,8,0,16,0,0,2,0.0
8,8,0,16,0,0,3,0.0
8,8,0,16,0,0,4,0.0
8,8,0,16,0,0,5,0.0
8,7,0,16,0,0,0,27.47955299269018
8,7,0,16,0,0,1,14.57058200000025
8,7,0,16,0,0,2,71.1768242874804
8,7,0,16,0,0,3,62.96378574415665
8,7,0,16,0,0,4,126.02685441834169
8,7,0,16,0,0,5,301.13365686527845
9,7,0,16,0,3,0,103.35900053757808
9,7,0,16,0,3,1,0.0
9,7,0,16,0,3,2,0.0
9,7,0,16,0,3,3,22.880746517156055
9,7,0,16,0,3,4,0.0
9,7,0,16,0,3,5,0.0
9,7,0,16,0,0,0,465.7480045103001
9,7,0,16,0,0,1,79.1519281736681
9,7,0,16,0,0,2,31.186242798084635
9,7,0,16,0,0,3,61.93573019673774
9,7,0,16,0,0,4,243.6081735044012
9,7,0,16,0,0,5,193.74479100532395
10,7,0,16,0,3,0,42.43596167434778
10,7,0,16,0,3,1,0.0
10,7,0,16,0,3,2,102.81545665174603
10,7,0,16,0,3,3,112.77971403441245
10,7,0,16,0,3,4,214.87653756652458
10,7,0,16,0,3,5,68.8921998126536
10,7,0,16,0,0,0,51.97226162254988
10,7,0,16,0,0,1,39.83834338520616
10,7,0,16,0,0,2,31.590029411812132
10,7,0,16,0,0,3,42.32054781086847
10,7,0,16,0,0,4,29.248445219567387
10,7,0,16,0,0,5,129.53433599976674
10,8,0,16,0,1,0,0.0
10,8,0,16,0,1,1,13.287999999999961
10,8,0,16,0,1,2,0.0
10,8,0,16,0,1,3,29.0603071934978
10,8,0,16,0,1,4,64.81621586104664
10,8,0,16,0,1,5,0.0
10,8,0,16,0,3,0,67.98788480777864
10,8,0,16,0,3,1,0.0
10,8,0,16,0,3,2,13.283999999999963
10,8,0,16,0,3,3,0.0
10,8,0,16,0,3,4,27.03342119075057
10,8,0,16,0,3,5,0.0
9,7,0,16,0,2,0,32.75426103349642
9,7,0,16,0,2,1,41.04946071983507
9,7,0,16,0,2,2,27.021797019632153
9,7,0,16,0,2,3,68.36557392936933
9,7,0,16,0,2,4,192.57098747945517
9,7,0,16,0,2,5,61.046017872087525
8,7,0,16,0,2,0,0.0
8,7,0,16,0,2,1,17.20557354315306
8,7,0,16,0,2,2,50.946522202872195
8,7,0,16,0,2,3,0.0
8,7,0,16,0,2,4,0.0
8,7,0,16,0,2,5,29.150505698084594
7,7,0,16,0,2,0,248.1148624189545
7,7,0,16,0,2,1,15.710652927000334
7,7,0,16,0,2,2,105.22313422382852
7,7,0,16,0,2,3,34.14259412475815
7,7,0,16,0,2,4,108.65026884266962
7,7,0,16,0,2,5,39.8017504904569
7,7,0,16,0,0,0,44.376762555851414
7,7,0,16,0,0,1,25.696371999999826
7,7,0,16,0,0,2,227.5705305092581
7,7,0,16,0,0,3,72.18236731101595
7,7,0,16,0,0,4,23.441287584712065
7,7,0,16,0,0,5,19.263344940381387
8,7,0,16,0,3,0,94.95236608701074
8,7,0,16,0,3,1,13.218999999999932
8,7,0,16,0,3,2,16.99038021552087
8,7,0,16,0,3,3,0.0
8,7,0,16,0,3,4,0.0
8,7,0,16,0,3,5,0.0
9,8,0,16,0,1,0,94.83269417353557
9,8,0,16,0,1,1,0.0
9,8,0,16,0,1,2,26.90381250308012
9,8,0,16,0,1,3,29.13811016625062
9,8,0,16,0,1,4,22.21481038662752
9,8,0,16,0,1,5,221.12212370491696
8,8,0,16,0,2,0,0.0
8,8,0,16,0,2,1,39.241945715146855
8,8,0,16,0,2,2,0.0
8,8,0,16,0,2,3,0.0
8,8,0,16,0,2,4,0.0
8,8,0,16,0,2,5,0.0
8,9,0,16,0,1,0,44.83458569039924
8,9,0,16,0,1,1,0.0
8,9,0,16,0,1,2,13.493000000000047
8,9,0,16,0,1,3,0.0
8,9,0,16,0,1,4,16.087195687147023
8,9,0,16,0,1,5,0.0
7,8,0,16,0,1,0,0.0
7,8,0,16,0,1,1,44.21420068962743
7,8,0,16,0,1,2,0.0
7,8,0,16,0,1,3,0.0
7,8,0,16,0,1,4,15.709652927000334
7,8,0,16,0,1,5,0.0
7,9,0,16,0,1,0,12.526999999999845
7,9,0,16,0,1,1,0.0
7,9,0,16,0,1,2,79.3158079760327
7,9,0,16,0,1,3,13.154000000000355
7,9,0,16,0,1,4,0.0
7,9,0,16,0,1,5,21.00726498962759
7,8,0,16,0,0,0,0.0
7,8,0,16,0,0,1,0.0
7,8,0,16,0,0,2,39.52402762499989
7,8,0,16,0,0,3,13.495000000000045
7,8,0,16,0,0,4,14.696973999999981
7,8,0,16,0,0,5,0.0
6,8,0,16,0,2,0,36.52905620833036
6,8,0,16,0,2,1,14.775450999999999
6,8,0,16,0,2,2,0.0
6,8,0,16,0,2,3,0.0
6,8,0,16,0,2,4,66.40582551106762
6,8,0,16,0,2,5,0.0
6,8,0,16,0,0,0,575.0205040333743
6,8,0,16,0,0,1,53.4994098102014
6,8,0,16,0,0,2,117.19144240818368
6,8,0,16,0,0,3,68.94588051368771
6,8,0,16,0,0,4,229.87337123065956
6,8,0,16,0,0,5,103.24158092256334
5,8,0,16,0,2,0,32.603565426324856
5,8,0,16,0,2,1,184.17572638354608
5,8,0,16,0,2,2,18.5654978828485
5,8,0,16,0,2,3,0.0
5,8,0,16,0,2,4,25.77753959392125
5,8,0,16,0,2,5,0.0
5,8,0,16,0,0,0,15.845136216999865
5,8,0,16,0,0,1,43.40995306287285
5,8,0,16,0,0,2,137.40513866256123
5,8,0,16,0,0,3,0.0
5,8,0,16,0,0,4,22.662844105640247
5,8,0,16,0,0,5,0.0
4,8,0,16,0,2,0,45.86852950320501
4,8,0,16,0,2,1,39.18657600566577
4,8,0,16,0,2,2,15.326357324366223
4,8,0,16,0,2,3,149.09961998542116
4,8,0,16,0,2,4,12.816999999999844
4,8,0,16,0,2,5,23.317436585330388
4,8,0,16,0,0,0,36.01308610831069
4,8,0,16,0,0,1,0.0
4,8,0,16,0,0,2,56.80258907987626
4,8,0,16,0,0,3,120.68892087538535
4,8,0,16,0,0,4,71.36408378965392
4,8,0,16,0,0,5,22.18898402481086
3,8,0,16,0,2,0,12.910999999999849
3,8,0,16,0,2,1,0.0
3,8,0,16,0,2,2,0.0
3,8,0,16,0,2,3,119.08354233768944
3,8,0,16,0,2,4,20.08920219281065
3,8,0,16,0,2,5,0.0
3,8,0,16,0,0,0,0.0
3,8,0,16,0,0,1,0.0
3,8,0,16,0,0,2,13.009999999999849
3,8,0,16,0,0,3,0.0
3,8,0,16,0,0,4,0.0
3,8,0,16,0,0,5,0.0
2,8,0,16,0,2,0,51.944017910090416
2,8,0,16,0,2,1,0.0
2,8,0,16,0,2,2,0.0
2,8,0,16,0,2,3,13.000999999999857
2,8,0,16,0,2,4,0.0
2,8,0,16,0,2,5,0.0
2,8,0,16,0,0,0,0.0
2,8,0,16,0,0,1,0.0
2,8,0,16,0,0,2,51.94419891009042
2,8,0,16,0,0,3,0.0
2,8,0,16,0,0,4,0.0
2,8,0,16,0,0,5,0.0
3,8,0,16,0,3,0,0.0
3,8,0,16,0,3,1,0.0
3,8,0,16,0,3,2,0.0
3,8,0,16,0,3,3,12.999999999999858
3,8,0,16,0,3,4,0.0
3,8,0,16,0,3,5,0.0
4,8,0,16,0,3,0,22.19098402481086
4,8,0,16,0,3,1,62.592411936779094
4,8,0,16,0,3,2,22.64892158187864
4,8,0,16,0,3,3,0.0
4,8,0,16,0,3,4,34.04989159334024
4,8,0,16,0,3,5,209.63526861959608
4,9,0,16,0,1,0,52.69619492465415
4,9,0,16,0,1,1,28.150686287240863
4,9,0,16,0,1,2,0.0
4,9,0,16,0,1,3,13.078999999999878
4,9,0,16,0,1,4,34.685170345921975
4,9,0,16,0,1,5,118.68584908063103
4,9,0,16,0,3,0,15.664050277999856
4,9,0,16,0,3,1,13.173999999999882
4,9,0,16,0,3,2,0.0
4,9,0,16,0,3,3,0.0
4,9,0,16,0,3,4,39.190780077999634
4,9,0,16,0,3,5,0.0
4,10,0,16,0,1,0,15.121838254955904
4,10,0,16,0,1,1,13.272999999999882
4,10,0,16,0,1,2,0.0
4,10,0,16,0,1,3,13.382000000000147
4,10,0,16,0,1,4,0.0
4,10,0,16,0,1,5,14.880061987240783
4,11,0,16,0,1,0,13.271999999999885
4,11,0,16,0,1,1,0.0
4,11,0,16,0,1,2,0.0
4,11,0,16,0,1,3,0.0
4,11,0,16,0,1,4,0.0
4,11,0,16,0,1,5,0.0
4,10,0,16,0,0,0,13.270999999999885
4,10,0,16,0,0,1,0.0
4,10,0,16,0,0,2,0.0
4,10,0,16,0,0,3,0.0
4,10,0,16,0,0,4,0.0
4,10,0,16,0,0,5,0.0
4,9,0,16,0,0,0,32.64681499410142
4,9,0,16,0,0,1,0.0
4,9,0,16,0,0,2,0.0
4,9,0,16,0,0,3,0.0
4,9,0,16,0,0,4,0.0
4,9,0,16,0,0,5,0.0
5,8,0,16,0,3,0,84.52122032322725
5,8,0,16,0,3,1,34.268264351106396
5,8,0,16,0,3,2,18.576497882848493
5,8,0,16,0,3,3,87.25104456589597
5,8,0,16,0,3,4,92.556476106407
5,8,0,16,0,3,5,267.7591617522253
6,8,0,16,0,3,0,200.9270923589594
6,8,0,16,0,3,1,0.0
6,8,0,16,0,3,2,63.369884658156145
6,8,0,16,0,3,3,13.250999999999904
6,8,0,16,0,3,4,15.258943550804586
6,8,0,16,0,3,5,23.05286528533552
7,8,0,16,0,3,0,31.87183396862431
7,8,0,16,0,3,1,58.96664060734266
7,8,0,16,0,3,2,0.0
7,8,0,16,0,3,3,0.0
7,8,0,16,0,3,4,32.389215942681275
7,8,0,16,0,3,5,19.113697420127167
8,8,0,16,0,1,0,35.29925053774439
8,8,0,16,0,1,1,0.0
8,8,0,16,0,1,2,0.0
8,8,0,16,0,1,3,26.96187645922813
8,8,0,16,0,1,4,119.43470270177389
8,8,0,16,0,1,5,0.0
9,8,0,16,0,3,0,18.259358174019475
9,8,0,16,0,3,1,13.25700000000026
9,8,0,16,0,3,2,0.0
9,8,0,16,0,3,3,0.0
9,8,0,16,0,3,4,0.0
9,8,0,16,0,3,5,0.0
10,9,0,16,0,1,0,0.0
10,9,0,16,0,1,1,0.0
10,9,0,16,0,1,2,13.286999999999962
10,9,0,16,0,1,3,0.0
10,9,0,16,0,1,4,0.0
10,9,0,16,0,1,5,0.0
9,9,0,16,0,2,0,13.285999999999962
9,9,0,16,0,2,1,0.0
9,9,0,16,0,2,2,0.0
9,9,0,16,0,2,3,0.0
9,9,0,16,0,2,4,0.0
9,9,0,16,0,2,5,0.0
9,8,0,16,0,0,0,28.68441016471349
9,8,0,16,0,0,1,0.0
9,8,0,16,0,0,2,0.0
9,8,0,16,0,0,3,16.15562119075032
9,8,0,16,0,0,4,0.0
9,8,0,16,0,0,5,0.0
9,8,0,16,0,2,0,0.0
9,8,0,16,0,2,1,0.0
9,8,0,16,0,2,2,14.504659999999951
9,8,0,16,0,2,3,0.0
9,8,0,16,0,2,4,0.0
9,8,0,16,0,2,5,0.0
6,9,0,16,0,2,0,162.85093405609769
6,9,0,16,0,2,1,13.46699999999998
6,9,0,16,0,2,2,21.38070092603721
6,9,0,16,0,2,3,0.0
6,9,0,16,0,2,4,0.0
6,9,0,16,0,2,5,0.0
6,10,0,16,0,1,0,28.352678558534983
6,10,0,16,0,1,1,0.0
6,10,0,16,0,1,2,13.507000000000033
6,10,0,16,0,1,3,0.0
6,10,0,16,0,1,4,68.35954379528228
6,10,0,16,0,1,5,0.0
6,9,0,16,0,0,0,65.29154865002539
6,9,0,16,0,0,1,0.0
6,9,0,16,0,0,2,14.795232999999982
6,9,0,16,0,0,3,14.952099426000041
6,9,0,16,0,0,4,95.46941889274814
6,9,0,16,0,0,5,13.464999999999982
5,8,0,16,0,1,0,148.4421471501547
5,8,0,16,0,1,1,367.3822022097467
5,8,0,16,0,1,2,23.37043658533034
5,8,0,16,0,1,3,74.97954340065193
5,8,0,16,0,1,4,0.0
5,8,0,16,0,1,5,130.83034984123321
6,9,0,16,0,1,0,64.6466977675984
6,9,0,16,0,1,1,32.152269084217195
6,9,0,16,0,1,2,0.0
6,9,0,16,0,1,3,13.448999999999996
6,9,0,16,0,1,4,14.774451
6,9,0,16,0,1,5,0.0
7,9,0,16,0,3,0,29.304044825000013
7,9,0,16,0,3,1,0.0
7,9,0,16,0,3,2,0.0
7,9,0,16,0,3,3,0.0
7,9,0,16,0,3,4,0.0
7,9,0,16,0,3,5,0.0
5,10,0,16,0,2,0,13.506000000000036
5,10,0,16,0,2,1,0.0
5,10,0,16,0,2,2,0.0
5,10,0,16,0,2,3,0.0
5,10,0,16,0,2,4,0.0
5,10,0,16,0,2,5,0.0
5,10,0,16,0,0,0,53.56139988149549
5,10,0,16,0,0,1,0.0
5,10,0,16,0,0,2,0.0
5,10,0,16,0,0,3,27.143228577295154
5,10,0,16,0,0,4,0.0
5,10,0,16,0,0,5,18.679578588268207
6,10,0,16,0,3,0,37.49482317306375
6,10,0,16,0,3,1,0.0
6,10,0,16,0,3,2,0.0
6,10,0,16,0,3,3,0.0
6,10,0,16,0,3,4,14.988628577295124
6,10,0,16,0,3,5,0.0
8,8,0,16,0,3,0,0.0
8,8,0,16,0,3,1,16.333195687146798
8,8,0,16,0,3,2,0.0
8,8,0,16,0,3,3,0.0
8,8,0,16,0,3,4,0.0
8,8,0,16,0,3,5,0.0
7,9,0,16,0,2,0,16.07186822500003
7,9,0,16,0,2,1,0.0
7,9,0,16,0,2,2,0.0
7,9,0,16,0,2,3,0.0
7,9,0,16,0,2,4,0.0
7,9,0,16,0,2,5,0.0
5,10,0,16,0,3,0,14.717995000000153
5,10,0,16,0,3,1,0.0
5,10,0,16,0,3,2,0.0
5,10,0,16,0,3,3,0.0
5,10,0,16,0,3,4,0.0
5,10,0,16,0,3,5,0.0
9,9,0,16,0,1,0,14.855406497884545
9,9,0,16,0,1,1,0.0
9,9,0,16,0,1,2,0.0
9,9,0,16,0,1,3,0.0
9,9,0,16,0,1,4,0.0
9,9,0,16,0,1,5,0.0
8,9,0,16,0,3,0,21.60295882964969
8,9,0,16,0,3,1,0.0
8,9,0,16,0,3,2,0.0
8,9,0,16,0,3,3,0.0
8,9,0,16,0,3,4,0.0
8,9,0,16,0,3,5,0.0
