pos_x,pos_y,map_bank,map_num,in_battle,action,q_value
6,14,0,16,0,4,0.0
6,14,0,16,0,5,0.0
6,13,0,16,0,0,9.290000000000019
6,13,0,16,0,1,0.0
6,13,0,16,0,2,0.0
6,13,0,16,0,3,0.0
6,13,0,16,0,4,0.0
6,13,0,16,0,5,0.0
6,12,0,16,0,0,9.38500000000002
6,12,0,16,0,1,0.0
6,12,0,16,0,2,0.0
6,12,0,16,0,3,0.0
6,12,0,16,0,4,0.0
6,12,0,16,0,5,0.0
6,11,0,16,0,0,96.52069125074595
6,11,0,16,0,1,0.0
6,11,0,16,0,2,0.0
6,11,0,16,0,3,0.0
6,11,0,16,0,4,0.0
6,11,0,16,0,5,0.0
6,10,0,16,0,0,9.485000000000026
6,10,0,16,0,1,90.94812318389566
6,10,0,16,0,2,0.0
6,10,0,16,0,3,0.0
6,10,0,16,0,4,0.0
6,10,0,16,0,5,0.0
6,9,0,16,0,0,9.555000000000026
6,9,0,16,0,1,0.0
6,9,0,16,0,2,0.0
6,9,0,16,0,3,0.0
6,9,0,16,0,4,47.25534472761461
6,9,0,16,0,5,0.0
6,8,0,16,0,0,0.0
6,8,0,16,0,1,0.0
6,8,0,16,0,2,0.0
6,8,0,16,0,3,9.650000000000027
6,8,0,16,0,4,0.0
6,8,0,16,0,5,0.0
7,8,0,16,0,0,9.745000000000028
7,8,0,16,0,1,0.0
7,8,0,16,0,2,0.0
7,8,0,16,0,3,0.0
7,8,0,16,0,4,0.0
7,8,0,16,0,5,0.0
7,7,0,16,0,0,106.27688195795312
7,7,0,16,0,1,0.0
7,7,0,16,0,2,0.0
7,7,0,16,0,3,9.775000000000032
7,7,0,16,0,4,17.365832281546005
7,7,0,16,0,5,12.613403679260038
8,7,0,16,0,0,9.770000000000032
8,7,0,16,0,1,0.0
8,7,0,16,0,2,0.0
8,7,0,16,0,3,1068.900102139809
8,7,0,16,0,4,0.0
8,7,0,16,0,5,48.48698799030908
9,7,0,16,0,0,9.860000000000033
9,7,0,16,0,1,2933.7912411446378
9,7,0,16,0,2,48.49198799030908
9,7,0,16,0,3,100.25559466219124
9,7,0,16,0,4,0.0
9,7,0,16,0,5,147.50397954679013
9,8,0,16,0,0,1145.911437017634
9,8,0,16,0,1,702.9667124749755
9,8,0,16,0,2,110.14530856667193
9,8,0,16,0,3,119.9072271046078
9,8,0,16,0,4,3781.974181275966
9,8,0,16,0,5,1936.2393581800482
10,8,0,16,0,0,330.18053833734564
10,8,0,16,0,1,9.64500000000008
10,8,0,16,0,2,0.0
10,8,0,16,0,3,0.0
10,8,0,16,0,4,0.0
10,8,0,16,0,5,11.728904931545072
10,7,0,16,0,0,10.110000000000035
10,7,0,16,0,1,0.0
10,7,0,16,0,2,1197.8242013402617
10,7,0,16,0,3,0.0
10,7,0,16,0,4,0.0
10,7,0,16,0,5,0.0
9,9,0,16,0,0,1911.020446486404
9,9,0,16,0,1,0.0
9,9,0,16,0,2,0.0
9,9,0,16,0,3,0.0
9,9,0,16,0,4,0.0
9,9,0,16,0,5,0.0
8,8,0,16,0,0,292.24024829966504
8,8,0,16,0,1,9.700000000000081
8,8,0,16,0,2,0.0
8,8,0,16,0,3,0.0
8,8,0,16,0,4,0.0
8,8,0,16,0,5,0.0
10,9,0,16,0,0,12.64605226849341
10,9,0,16,0,1,0.0
10,9,0,16,0,2,0.0
10,9,0,16,0,3,0.0
10,9,0,16,0,4,0.0
10,9,0,16,0,5,0.0
8,9,0,16,0,0,10.751491865000089
8,9,0,16,0,1,0.0
8,9,0,16,0,2,0.0
8,9,0,16,0,3,0.0
8,9,0,16,0,4,0.0
8,9,0,16,0,5,0.0
10,0,0,9,0,0,6.309999999999995
10,0,0,9,0,1,0.0
10,0,0,9,0,2,0.0
10,0,0,9,0,3,0.0
10,0,0,9,0,4,0.0
10,0,0,9,0,5,0.0
10,19,0,16,0,0,6.404999999999994
10,19,0,16,0,1,0.0
10,19,0,16,0,2,0.0
10,19,0,16,0,3,0.0
10,19,0,16,0,4,0.0
10,19,0,16,0,5,0.0
10,18,0,16,0,0,7.302889999999995
10,18,0,16,0,1,0.0
10,18,0,16,0,2,0.0
10,18,0,16,0,3,0.0
10,18,0,16,0,4,0.0
10,18,0,16,0,5,0.0
10,15,0,16,0,0,235.77258196677496
10,15,0,16,0,1,0.0
10,15,0,16,0,2,0.0
10,15,0,16,0,3,0.0
10,15,0,16,0,4,0.0
10,15,0,16,0,5,0.0
